Metadata_SMILES,Metadata_BROAD_ID,Scaffold
CCN(CCCc1ccccc1)CCCc1ccccc1,BRD-K89055274,c1ccc(CCCNCCCc2ccccc2)cc1
CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C\C(=O)Nc1ccc(O)cc1,BRD-K89085489,O=C(C=CC=CC=CC=CC1=CCCCC1)Nc1ccccc1
CCS(=O)(=O)CCn1c(C)ncc1[N+]([O-])=O,BRD-K89125793,c1c[nH]cn1
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O,BRD-K89152108,c1ccc(Oc2ccccc2)cc1
OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,BRD-K89210380,O=C1NC2CSCC2N1
OC(=O)c1cc(ccc1NCCCc1ccccc1)[N+]([O-])=O,BRD-K89272762,c1ccc(CCCNc2ccccc2)cc1
Fc1cc(CC2(Cc3ccnc(F)c3)c3ccccc3C(=O)c3ccccc23)ccn1,BRD-K89274813,O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1,BRD-K89375097,O=C1Nc2cccnc2N(C(=O)CN2CCNCC2)c2ccccc21
Cc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(F)cc12,BRD-K89402695,c1ccc(Cn2ccc3ccccc32)cc1
CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,BRD-K89732114,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1
CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1,BRD-K89923877,O=C(Cc1ccccc1)OC1CC2NC(C1)C1OC21
Oc1ccc(cc1O)\C=C(/C#N)C(=O)NC1CCC(CC2CCC(CC2)NC(=O)C(\C#N)=C\c2ccc(O)c(O)c2)CC1,BRD-K89930444,O=C(C=Cc1ccccc1)NC1CCC(CC2CCC(NC(=O)C=Cc3ccccc3)CC2)CC1
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,BRD-K89997465,c1ccc2c(c1)Nc1ccccc1S2
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12,BRD-K90027355,O=C1C=C2CCC3C(CCC4C3CCC43CCC(=O)O3)C2CC1
NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,BRD-K90259198,c1ccc2ccccc2c1
Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1,BRD-K90333595,c1ccc(N(CC2=NCCN2)c2ccccc2)cc1
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(N)=O)c2cc1OC,BRD-K90382497,c1ccc(COc2csc(-n3cnc4ccccc43)c2)cc1
Clc1cccc(Nc2nnc(-c3ccccc3)c3ccccc23)c1,BRD-K90524085,c1ccc(Nc2nnc(-c3ccccc3)c3ccccc23)cc1
O=C1N(CCCCN2CCN(CC2)c2ncccn2)S(=O)(=O)c2ccccc12,BRD-K90574421,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1,BRD-K90789829,O=c1n(CCOc2ccccc2)cnn1CCCN1CCN(c2ccccc2)CC1
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]1(C)CCC(=O)C[C@H]1CC3=O,BRD-K90976994,O=C1CCC2C(C1)CC(=O)C1C3CCCC3C(=O)CC21
COc1cccc(OC)c1-c1cc(nn1-c1ccc(cc1C(C)C)C(=O)N(C)CCCN(C)C)C(=O)NC1(C2CC3CC(C2)CC1C3)C(O)=O,BRD-K91243525,O=C(NC1C2CC3CC(C2)CC1C3)c1cc(-c2ccccc2)n(-c2ccccc2)n1
CNCCC=C1c2ccccc2CCc2ccccc12,BRD-K91263825,C=C1c2ccccc2CCc2ccccc21
CNCCc1ccccn1,BRD-K91315211,c1ccncc1
CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](Cc3cn(C)c4cccc2c34)N(C)C1,BRD-K91336023,c1cc2c3c(c[nH]c3c1)CC1NCCCC21
COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,BRD-K91370081,c1ccc(CC2CCCN2)cc1
NC(=O)c1ccc2[nH]ccc2c1,BRD-K91904471,c1ccc2[nH]ccc2c1
Cc1c(nn(c1-c1ccc(I)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1,BRD-K92000912,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1
C(CN1CCN(C\C=C\c2ccccc2)CC1)OC(c1ccccc1)c1ccccc1,BRD-K92015269,C(=Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,BRD-K92049597,c1ccc(-c2cnc3ncncc3n2)cc1
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,BRD-K92093830,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1
CC(C)CC(=O)c1c(O)c(CC=C(C)C)c(O)c2c(cc(=O)oc12)-c1ccccc1,BRD-K92138166,O=c1cc(-c2ccccc2)c2ccccc2o1
CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nnn[nH]1,BRD-K92492521,c1ccc(OCCCCCCc2nnn[nH]2)cc1
COc1ccccc1-c1coc2cc(OC)c(OC)c(OC)c2c1=O,BRD-K92678294,O=c1c(-c2ccccc2)coc2ccccc12
CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,BRD-K92723993,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1
C[N+]1=Cc2cc3OCOc3cc2CC1,BRD-K92726801,C1=[NH+]CCc2cc3c(cc21)OCO3
CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(O)=O)C(=O)OCC,BRD-K92731339,C1CCC2NCCC2C1
C[C@@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@]3(OC1=O)C=C[C@@H]2O,BRD-K92758126,C=C1CC23CC1CCC2C12C=CCC(C(=O)O1)C2C3
Cc1cccc(Nc2ccccc2C(O)=O)c1C,BRD-K92778217,c1ccc(Nc2ccccc2)cc1
CC(C)NC[C@@H](O)COc1cccc2ccccc12,BRD-K92830582,c1ccc2ccccc2c1
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,BRD-K92984783,O=C(CCCN1CCCCC1)c1ccccc1
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)CCl,BRD-K93080877,c1ccccc1
CCCCCCCCc1ccc(cc1)-c1ccc(cc1)C(O)=O,BRD-K93176058,c1ccc(-c2ccccc2)cc1
COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1,BRD-K93188295,O=C1Cc2ccccc2C(=O)N1CCN1CCN(c2ccccc2)CC1
Ic1cccc2c(cccc12)S(=O)(=O)N1CCCNCC1,BRD-K93201660,O=S(=O)(c1cccc2ccccc12)N1CCCNCC1
[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc1ccccc1,BRD-K93258693,O=C(Nc1ccccc1)c1ccccc1
COc1ccc(cc1)-c1ccc(N)[n+](CCCC(O)=O)n1,BRD-K93280214,c1ccc(-c2ccc[nH+]n2)cc1
COc1c(C=O)c(O)cc2C(=O)c3ccccc3C(=O)c12,BRD-K93325701,O=C1c2ccccc2C(=O)c2ccccc21
Cc1cc(no1)C(=O)NNCc1ccccc1,BRD-K93332168,O=C(NNCc1ccccc1)c1ccon1
C[N+]1(C)CCC(CC1)=C(c1ccccc1)c1ccccc1,BRD-K93441486,c1ccc(C(=C2CC[NH2+]CC2)c2ccccc2)cc1
Nc1nnc(c(N)n1)-c1cccc(Cl)c1Cl,BRD-K93460210,c1ccc(-c2cncnn2)cc1
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,BRD-K93461745,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
COc1ccc(cc1)S(=O)(=O)N(CCO)c1ccccc1CN(C)C\C=C\c1ccc(Cl)cc1,BRD-K93480852,O=S(=O)(Nc1ccccc1CNCC=Cc1ccccc1)c1ccccc1
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,BRD-K93568044,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
CCCCc1c([nH]c2nccnc12)-c1ccc(O)cc1,BRD-K93658967,c1ccc(-c2cc3nccnc3[nH]2)cc1
CC\C(c1ccccc1)=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1,BRD-K93754473,C(=C(c1ccccc1)c1ccccc1)c1ccccc1
CN1[C@@H](CCC1=O)c1cccnc1,BRD-K94144010,O=C1CCC(c2cccnc2)N1
CN1CCc2cc(Cl)c(O)cc2[C@@H]2[C@@H]1CCc1ccccc21,BRD-K94270326,c1ccc2c(c1)CCNC1CCc3ccccc3C21
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)N3CCOCC3)c2c1,BRD-K94379058,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)N1CCOCC1
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,BRD-K94441233,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1
Fc1ccc(OCCCN2CCC3(CC2)N(CNC3=O)c2ccccc2)cc1,BRD-K94512704,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccccc1)CC2
Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c1ccccc1,BRD-K94689771,O=C1CC(c2ccccc2)Oc2ccccc21
CC(C)N1CCN(CC1)c1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1,BRD-K94832621,O=C(c1ccc(N2CCNCC2)cc1)c1c(-c2ccccc2)sc2ccccc12
OC(=O)c1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,BRD-K94841585,O=C1c2ccccc2C(=O)c2ccccc21
FC(F)(F)c1cccc(c1)N1CCNCC1,BRD-K94887716,c1ccc(N2CCNCC2)cc1
Cc1nc(=O)c2CSCCc2[nH]1,BRD-K94920105,O=c1nc[nH]c2c1CSCC2
C[S+](O)c1ccc(CSc2nc(c([nH]2)-c2ccc(F)cc2)-c2ccncc2)cc1,BRD-K95202259,c1ccc(CSc2nc(-c3ccncc3)c(-c3ccccc3)[nH]2)cc1
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,BRD-K95237249,c1ccccc1
C\C=C(c1ccc(O)cc1)\C(c1ccc(O)cc1)=C\C,BRD-K95309561,C=C(C(=C)c1ccccc1)c1ccccc1
Cc1[nH]c(\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc2c(Cl)cccc2Cl)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,BRD-K95435023,O=C1Nc2ccc(S(=O)(=O)Cc3ccccc3)cc2C1=Cc1cc(C(=O)N2CCCC2CN2CCCC2)c[nH]1
CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C,BRD-K95603879,c1ccccc1
Oc1ccc(Cl)cc1Cn1nc(oc1=O)-c1ccc(cc1)C(F)(F)F,BRD-K95609758,O=c1oc(-c2ccccc2)nn1Cc1ccccc1
CN(C)c1ccc(\C=C2/C(=O)Nc3ccccc23)c2ccccc12,BRD-K95655893,O=C1Nc2ccccc2C1=Cc1cccc2ccccc12
C=CC(=O)c1ccc2ccccc2c1,BRD-K95676198,c1ccc2ccccc2c1
COc1cc2CCN3C[C@H](CC(C)C)C(=O)C[C@H]3c2cc1OC,BRD-K95739795,O=C1CCN2CCc3ccccc3C2C1
CCN(CC)c1cc(C)nc2ncnn12,BRD-K95763993,c1cnc2ncnn2c1
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc12,BRD-K95785537,c1ccc(-c2n[nH]c3ncncc23)cc1
CC(C)(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)C=O,BRD-K95851186,c1ccccc1
CN(C)[C@@H]1CCc2[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc3c2C1,BRD-K95899059,O=C(Nc1ccc2[nH]c3c(c2c1)CCCC3)c1ccccc1
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCCNC(N)=N)NC1=O,BRD-K95992530,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1
C[C@H]1[C@@H]2CCC(C)=C3[C@@H]([C@H]2OC1=O)C(C)=CC3=O,BRD-K96119599,O=C1CC2CCC=C3C(=O)C=CC3C2O1
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,BRD-K96144918,
CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(O)=O,BRD-K96263742,O=C(NC1CCCCC1)N(CCCCC1CCCCC1)CCc1ccccc1
COc1ccccc1\C=C/C(O)=O,BRD-K96271548,c1ccccc1
CC(C)=CCC\C(C)=C\CC\C(C)=C\CSc1nc[nH]n1,BRD-K96402602,c1nc[nH]n1
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1,BRD-K96527333,O=C1CCC2C1CCC1C3CCCCC3=CCC21
OC(=O)c1nn(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,BRD-K96670504,c1ccc(Cn2ncc3ccccc32)cc1
COc1ccc(cc1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(c2cc(Cl)ccc12)c1ccccc1Cl,BRD-K96720755,O=C(C1C(c2ccccc2)c2ccccc2N1S(=O)(=O)c1ccccc1)N1CCCC1
NS(=O)(=O)C#Cc1ccccc1,BRD-K96799727,c1ccccc1
Fc1ccc(cc1)-c1nc2SCCn2c1-c1ccncc1,BRD-K96809896,c1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1
Cc1ccc(=O)n(c1)-c1ccccc1,BRD-K96862998,O=c1ccccn1-c1ccccc1
OC(C1CCNCC1)(c1ccccc1)c1ccccc1,BRD-K97061094,c1ccc(C(c2ccccc2)C2CCNCC2)cc1
Brc1c(Br)c(Br)c2[nH]nnc2c1Br,BRD-K97118047,c1ccc2[nH]nnc2c1
Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)n1c2ccccc2[nH]c1=O,BRD-K97158071,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccccc1
NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,BRD-K97181089,c1cnccn1
COc1ccc2c(c1)cc(C)c1nnc(SCC(=O)Nc3cccc(c3)C(C)=O)n21,BRD-K97330509,O=C(CSc1nnc2ccc3ccccc3n12)Nc1ccccc1
CN(C)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3cc4CCCCc4[nH]3)c2c1,BRD-K97354755,O=C1Nc2ccccc2C1=Cc1cc2c([nH]1)CCCC2
Nc1ccc(cc1)-c1cccc2c1oc(cc2=O)N1CCOCC1,BRD-K97365803,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,BRD-K97399794,O=c1cc(-c2ccccc2)oc2ccccc12
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,BRD-K97440753,O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1CNC2Cc3c[nH]c4cccc(c34)C2C1
Oc1ccc2c(c1)oc1c2c(=O)oc2cc(O)ccc12,BRD-K97509413,O=c1oc2ccccc2c2oc3ccccc3c12
Nc1cc(C(Cl)=C(Cl)Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O,BRD-K97521363,c1ccccc1
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,BRD-K97530723,c1ccc2[nH]ccc2c1
COc1ccc(cc1)CN(CCN(C)C)c1ccccn1,BRD-K97564742,c1ccc(CNc2ccccn2)cc1
N\C(NCc1ccccc1)=N/C(=O)c1nc(Cl)c(N)nc1N,BRD-K97688263,O=C(N=CNCc1ccccc1)c1cnccn1
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,BRD-K97746869,c1ccccc1
[O-][N+](=O)OCCNC(=O)c1cccnc1,BRD-K97752965,c1ccncc1
Cn1c2nc[nH]c2c(=O)n(C)c1=O,BRD-K97799481,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,BRD-K97810537,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,BRD-K98039984,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21
COc1nccc(n1)-c1c(ncn1C1CCC(O)CC1)-c1ccc(F)cc1,BRD-K98143437,c1ccc(-c2ncn(C3CCCCC3)c2-c2ccncn2)cc1
Cc1ccc(O)c(N=Nc2ccccc2)n1,BRD-K98157055,c1ccc(N=Nc2ccccn2)cc1
Clc1ccc2oc(=O)[nH]c2c1,BRD-K98174813,O=c1[nH]c2ccccc2o1
CCN1C(=O)C=CC1=O,BRD-K98297262,O=C1C=CC(=O)N1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,BRD-K98521173,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
